SYMBOL,P
OAT,0.023504
NKX1-2,0.023669
LHPP,0.00032676
RP11-12J10.3,0.00074251
FAM53B,0.00081277
METTL10,0.0063825
FAM175B,3.8622e-05
ZRANB1,0.012378
CTBP2,0.00047581
TEX36,5.1644e-05
EDRF1,0.00075675
MMP21,0.020146
UROS,0.0039383
BCCIP,0.0033253
DHX32,0.0033253
FANK1,0.0054734
ADAM12,0.0002349
C10orf90,0.0022757
DOCK1,1.4041e-07
FAM196A,0.0017876
NPS,0.000991
FOXI2,0.0016124
CLRN3,0.00019752
PTPRE,0.0050057
MKI67,0.0007459
MGMT,0.00075415
AL355531.2,0.0030504
EBF3,2.9107e-05
GLRX3,0.0049738
TCERG1L,0.0015889
AL450307.1,0.004823
PPP2R2D,0.0031085
BNIP3,0.0029809
JAKMIP3,0.0041722
DPYSL4,0.0027576
STK32C,0.0022119
LRRC27,0.0014997
PWWP2B,0.00059608
C10orf91,0.0042227
INPP5A,0.00092789
NKX6-2,0.0008004
TTC40,0.0018176
GPR123,0.0047305
KNDC1,0.00064561
UTF1,0.0034307
VENTX,0.0029866
ADAM8,0.0050623
TUBGCP2,0.00035731
ZNF511,0.00019265
CALY,0.00050427
PRAP1,0.00071264
FUOM,0.00071264
ECHS1,0.0012104
PAOX,0.0043937
AL360181.1,0.0043937
RP11-108K14.8,0.0028965
MTG1,0.0028965
SPRN,0.025436
CYP2E1,0.030113
AL161645.2,0.031122
SYCE1,0.029182
FRG2B,0.017404
BET1L,0.0015604
SCGB1C1,0.0015604
ODF3,0.0015604
RIC8A,0.0014844
SIRT3,0.0011059
PSMD13,0.0002837
NLRP6,5.1335e-06
ATHL1,1.8276e-05
IFITM5,1.8276e-05
IFITM2,2.4478e-06
IFITM1,6.4561e-06
IFITM3,6.4561e-06
B4GALNT4,0.00011286
PKP3,3.1409e-05
SIGIRR,0.0012818
ANO9,0.0012818
PTDSS2,0.0029302
RNH1,0.0018893
HRAS,0.00044734
LRRC56,0.00044734
C11orf35,0.00035858
RASSF7,0.00040608
PHRF1,0.00054833
IRF7,1.4886e-05
CDHR5,9.5127e-06
SCT,6.2992e-05
DRD4,0.0019252
DEAF1,0.00069062
EPS8L2,0.0049834
TMEM80,0.0049834
TALDO1,0.0090706
PDDC1,0.0090706
AP006621.5,0.0090706
CHID1,0.0067474
AP2A2,0.001815
MUC6,0.0044335
MUC2,0.0026088
MUC5AC,0.00182
MUC5B,0.0012657
TOLLIP,5.1175e-05
AC136297.1,0.00011932
BRSK2,0.0031597
MOB2,0.015254
DUSP8,0.019904
KRTAP5-1,0.011187
KRTAP5-2,0.0078041
KRTAP5-3,0.0041551
KRTAP5-4,0.0029831
KRTAP5-5,0.0024862
KRTAP5-6,1.1713e-06
IFITM10,0.00017308
RP11-295K3.1,0.00030176
CTSD,0.00019027
SYT8,0.0049984
TNNI2,0.0023083
LSP1,0.0012501
C11orf89,0.015795
TNNT3,0.015795
MRPL23,0.015795
INS-IGF2,0.03194
INS,0.03194
TH,0.012174
ASCL2,0.0041532
C11orf21,0.0015733
TSPAN32,0.0015733
CD81,0.0006542
TSSC4,0.00017187
TRPM5,0.00017187
KCNQ1,2.0563e-07
CDKN1C,0.0043364
SLC22A18AS,0.0055761
SLC22A18,0.01551
PHLDA2,0.022528
NAP1L4,0.022327
AC131971.1,0.024288
CARS,0.013143
OSBPL5,1.7467e-06
MRGPRG,0.00029514
MRGPRE,0.00029514
ZNF195,0.00066361
ART5,0.0012625
ART1,0.0028981
CHRNA10,0.0028981
NUP98,0.0046386
PGAP2,0.002359
RHOG,0.0013075
STIM1,0.0006315
RRM1,0.0012022
OR52B4,0.0014425
TRIM21,0.00012822
OR52K2,0.00012322
OR52K1,0.0048053
OR52M1,0.00065168
C11orf40,0.00012327
OR52I2,0.00041681
OR52I1,0.00058319
TRIM68,0.00082035
OR51D1,0.0011784
OR51E1,0.0011412
OR51E2,0.00065185
MMP26,0.0029534
OR51F1,0.026585
OR52R1,0.021683
OR51F2,0.015076
OR51S1,0.034876
OR51H1P,0.034876
OR51T1,0.0028511
OR51A7,0.0017181
OR51G2,0.0017181
OR51G1,0.0017181
OR51A4,0.00071323
OR51A2,0.00071323
OR51L1,0.0373
OR52J3,0.025268
OR52E2,0.025268
OR52A5,0.0034888
OR52A1,0.0019716
OR51V1,0.00085409
HBB,0.0087782
HBD,0.0087782
HBG1,0.0034605
HBG2,1.5398e-05
HBE1,3.7999e-06
OR51B4,0.016654
OR51B2,0.0011955
OR51B5,0.00044221
OR51B6,0.00044221
OR51M1,0.00089877
OR51J1,0.00059363
OR51Q1,0.0022086
OR51I1,0.045615
OR51I2,0.045615
OR52D1,0.01967
UBQLN3,0.0039937
UBQLNL,0.0039937
OR52H1,0.00102
OR52B6,0.0013674
TRIM6,0.000738
TRIM6-TRIM34,0.000738
TRIM34,0.0014294
TRIM5,1.3878e-05
TRIM22,0.0012381
OR56B1,0.002967
OR52N4,0.016578
OR52N5,0.028564
OR52N1,0.028564
OR52N2,0.00038453
OR52E6,0.00035394
OR52E8,0.00021006
OR52E4,0.00021006
OR56A3,0.0063941
OR52L1,0.0075578
OR56A4,0.0092729
OR56A1,0.011903
OR56B4,0.038861
OR56B3P,0.0043509
OR52B1P,0.0043509
OR52B2,0.0020097
OR52W1,0.0021577
C11orf42,0.0057499
FAM160A2,0.0011482
CNGA4,0.00026137
CCKBR,9.1438e-05
PRKCDBP,0.00022957
SMPD1,0.0029862
APBB1,0.0004727
HPX,0.0004727
TRIM3,0.00084227
ARFIP2,0.0064267
TIMM10B,0.0064267
TIMM10B,0.00045779
DNHD1,0.00049081
RRP8,0.00064423
ILK,0.00073505
TAF10,0.00062516
TPP1,0.00054791
DCHS1,7.5592e-05
MRPL17,0.00026696
OR2AG2,0.00023095
OR2AG1,0.00041465
OR6A2,0.00041465
OR10A5,0.0051061
OR10A2,0.0051061
OR10A4,0.0051061
OR2D2,0.0054671
OR2D3,0.0025051
ZNF215,0.0046004
ZNF214,0.0026335
NLRP14,0.0099301
RBMXL2,0.010056
SYT9,0.00030399
OLFML1,0.0037232
PPFIBP2,2.3413e-05
CYB5R2,0.00023225
OR5P2,0.00011987
OR5P3,0.021667
OR10A6,0.00042677
OR10A3,0.0008369
NLRP10,0.0032127
EIF3F,0.0029858
TUB,0.0045812
RIC3,0.015437
LMO1,7.9723e-05
STK33,0.0011307
TRIM66,0.00037994
RPL27A,0.0009594
ST5,5.0903e-05
AKIP1,0.00016007
C11orf16,0.00016007
ASCL3,0.00016007
TMEM9B,3.4972e-05
NRIP3,3.4972e-05
SCUBE2,3.8104e-06
DENND5A,0.00022332
TMEM41B,0.0030284
IPO7,0.00050728
AC132192.1,0.017736
ZNF143,0.0047161
WEE1,0.0024822
SWAP70,0.0073225
SBF2,0.0015393
ADM,0.011912
AMPD3,0.0001285
MTRNR2L8,0.0022623
RNF141,0.0014806
LYVE1,0.00019814
MRVI1,0.00013546
CTR9,0.015513
EIF4G2,0.016994
ZBED5,0.016994
GALNT18,1.0733e-07
CSNK2A3,5.2758e-05
AC131935.1,0.0030386
USP47,0.015197
DKK3,0.0003103
MICAL2,2.8137e-05
MICALCL,3.1862e-05
PARVA,1.4207e-07
TEAD1,0.00099203
ARNTL,0.012935
FAR1,0.0048641
RRAS2,0.0013068
COPB1,0.0052477
PSMA1,0.0035818
PSMA1,0.00024432
PDE3B,0.0004139
CYP2R1,0.0034438
CALCB,0.00070347
CALCA,0.0098368
INSC,0.00057516
SOX6,0.0027685
C11orf58,0.0011637
PLEKHA7,0.0017284
RPS13,0.015218
PIK3C2A,0.0036516
NUCB2,0.0075245
NCR3LG1,0.016756
KCNJ11,0.016756
ABCC8,0.00013359
USH1C,0.00025521
OTOG,0.00011872
MYOD1,0.0085287
KCNC1,0.0054636
SERGEF,0.001738
SAAL1,0.0034164
MRGPRX3,0.0025905
RP11-113D6.6,0.02027
MRGPRX4,0.02027
RP11-113D6.10,0.0095582
SAA4,0.0085237
SAA2,0.0066316
SAA1,0.0061999
HPS5,0.00030799
GTF2H1,0.00043237
LDHA,0.00082951
LDHC,7.0442e-05
LDHAL6A,0.0021745
TSG101,0.0015951
UEVLD,0.00080597
SPTY2D1,0.045122
TMEM86A,0.0058202
IGSF22,0.0034798
PTPN5,0.00061727
MRGPRX1,0.0011757
MRGPRX2,0.011681
ZDHHC13,0.0039038
CSRP3,0.0032128
E2F8,0.0018563
NAV2,7.1502e-06
DBX1,4.1129e-05
HTATIP2,0.00083415
PRMT3,0.0011597
SLC6A5,0.00068115
NELL1,7.705e-06
ANO5,0.011731
SLC17A6,0.028178
FANCF,0.023235
AC103801.2,0.023235
GAS2,0.00079555
SVIP,0.0024528
CCDC179,0.0002866
LUZP2,0.0068559
ANO3,7.9923e-05
MUC15,0.0041039
SLC5A12,0.01363
FIBIN,0.00091904
BBOX1,0.00098779
CCDC34,0.0037812
LGR4,0.0034023
LIN7C,0.013824
BDNF,0.0035389
KIF18A,0.0010248
METTL15,0.00016413
FSHB,0.0057362
ARL14EP,0.0046363
MPPED2,0.0084334
DCDC1,0.0026271
DNAJC24,0.0085904
IMMP1L,0.019087
ELP4,0.010056
PAX6,0.018059
RCN1,0.0040125
WT1,0.0079389
EIF3M,0.0015236
CCDC73,0.00022
PRRG4,0.00071853
QSER1,0.0026428
DEPDC7,0.0088161
TCP11L1,0.0081172
CSTF3,0.0071878
HIPK3,0.003325
KIAA1549L,0.0069012
C11orf91,0.0069012
CD59,0.0056204
FBXO3,0.0079799
LMO2,0.0033983
AC132216.1,0.0020936
CAPRIN1,0.00098804
NAT10,0.0003846
ABTB2,0.00017786
CAT,0.020852
ELF5,0.0088867
EHF,0.013242
APIP,0.0080186
PDHX,0.017845
AL356215.1,0.0031993
CD44,0.00059205
SLC1A2,0.0070288
PAMR1,6.5325e-05
FJX1,0.048956
TRIM44,0.00058379
LDLRAD3,0.00026085
COMMD9,0.0014976
PRR5L,3.0809e-05
TRAF6,0.00034283
RAG1,0.0007268
RAG2,0.00082407
C11orf74,0.0010378
LRRC4C,0.00023046
API5,0.0010366
TTC17,0.0016188
HSD17B12,0.00010519
ALKBH3,4.6136e-05
C11orf96,0.00020846
ACCSL,0.012581
ACCS,0.014671
EXT2,0.0005246
ALX4,0.0024373
CD82,0.0092988
TSPAN18,0.00046812
TP53I11,0.00021291
PRDM11,0.0031763
SYT13,0.0062514
CHST1,0.029636
CTD-2210P24.4,0.00074712
SLC35C1,0.00091739
CRY2,0.0029918
MAPK8IP1,0.0030836
C11orf94,0.0016647
PEX16,0.0016843
GYLTL1B,0.0008389
PHF21A,3.0281e-05
CREB3L1,0.0014395
DGKZ,0.0024389
MDK,0.0044448
CHRM4,0.0047993
AMBRA1,0.0067569
HARBI1,0.006913
ATG13,0.002969
ARHGAP1,0.001018
ZNF408,0.0010233
F2,0.0010908
CKAP5,0.0019117
LRP4,0.0017697
C11orf49,0.0032961
ARFGAP2,0.0051464
PACSIN3,0.0032081
DDB2,0.003108
ACP2,0.0051715
NR1H3,0.0059405
MADD,0.0089818
MYBPC3,0.0063306
SPI1,0.0058494
SLC39A13,0.0020901
PSMC3,0.00055531
RAPSN,0.022653
CELF1,0.0086264
NDUFS3,0.0032896
PTPMT1,0.0032896
KBTBD4,0.0032896
KBTBD4,0.0032896
FAM180B,0.0053337
C1QTNF4,0.0053337
MTCH2,0.010332
AGBL2,0.0034829
FNBP4,0.0098847
NUP160,0.025037
PTPRJ,0.023904
OR4B1,0.020453
OR4X2,0.020453
OR4X1,0.020453
OR4C5,0.0069125
TRIM49B,0.016739
TRIM64C,0.016739
FOLH1,0.017499
OR4C13,0.0091002
OR4C12,0.013366
OR4C46,0.029367
TRIM48,0.0067798
OR4A16,0.0051503
OR4A15,0.0051715
OR4C15,0.0023711
OR4C16,0.0023941
OR4C11,0.0083199
OR4P4,0.016648
OR4S2,0.032575
OR4C6,0.0047151
OR5D13,0.0010041
OR5D14,0.00057069
OR5L1,0.00035592
OR5D18,0.00032548
OR5L2,0.0002945
OR5D16,0.00064792
TRIM51,0.00084952
OR5W2,0.00039637
OR5I1,0.0002702
OR10AG1,0.00061208
OR5F1,0.0010771
OR5AS1,0.004671
OR8I2,0.0073536
OR8H2,0.0075175
OR8H3,0.0075175
OR8J3,0.010206
OR8K5,0.013324
OR5J2,0.013324
OR5T2,0.032277
OR5T3,0.007615
OR5T1,0.007615
OR8H1,0.007615
OR8K3,0.007615
OR8K1,0.016215
OR8J1,0.030589
OR8U1,0.030589
OR5R1,0.011721
OR5M9,0.014704
OR5M3,0.007746
OR5M8,0.0035931
OR5M11,0.00028593
OR5M10,0.00014636
OR5M1,0.00039648
OR5AP2,0.0038813
OR5AR1,0.0038813
OR9G1,0.0023651
OR9G4,0.0081799
OR5AK2,0.0025632
LRRC55,0.010303
APLNR,0.014573
TNKS1BP1,0.00055709
SSRP1,7.9735e-05
P2RX3,7.9735e-05
PRG3,0.0028379
PRG2,0.0028379
RP11-872D17.8,0.0028379
SLC43A3,0.0028379
RTN4RL2,0.04931
SLC43A1,0.04931
TIMM10,0.04931
SMTNL1,0.04931
UBE2L6,0.04931
OR9Q1,0.0029814
OR6Q1,0.021697
OR9I1,0.027076
OR9Q2,0.0093465
OR1S2,0.012768
OR1S1,0.0090948
OR10Q1,0.0090948
OR10W1,0.033482
OR5B21,0.0042546
LPXN,0.00708
ZFP91,0.0040412
ZFP91-CNTF,0.0040412
AP001350.1,0.010412
CNTF,0.010412
GLYAT,0.0071704
GLYATL2,0.017949
GLYATL1,0.0057612
FAM111B,0.005973
FAM111A,0.020501
DTX4,0.049618
OR5AN1,0.00015553
OR5A2,0.0001768
OR5A1,0.00033827
OR4D6,0.0052705
OR4D10,0.0034777
OR4D11,0.0062046
OR4D9,0.022488
OSBP,0.016268
PATL1,0.01147
OR10V1,0.0063002
STX3,0.0024943
MRPL16,0.0022556
GIF,0.0014653
TCN1,0.0027574
OOSP1,0.0016593
OOSP2,0.0045242
MS4A3,0.0049191
MS4A2,0.0054802
MS4A6A,0.011049
MS4A4E,0.0074678
MS4A4A,0.0071979
MS4A6E,0.0052544
MS4A7,0.016965
MS4A14,0.015438
MS4A5,0.022634
MS4A1,0.0046409
MS4A12,0.0062704
MS4A13,0.016519
MS4A8,0.0093655
MS4A18,0.00051183
MS4A15,0.00017555
MS4A10,0.0014627
CCDC86,0.010309
PTGDR2,0.010309
ZP1,0.013324
PRPF19,0.0082334
TMEM109,0.0037555
TMEM132A,0.0081872
SLC15A3,0.0065987
CD6,0.0036489
CD5,0.0023572
VPS37C,0.0026773
PGA3,0.0029082
PGA4,0.0041817
PGA5,0.0037249
VWCE,0.0088082
DDB1,0.004658
DAK,0.042092
CYB561A3,0.042092
TMEM138,0.042092
TMEM216,0.014559
CPSF7,0.020732
RP11-286N22.8,0.020272
SDHAF2,0.020272
PPP1R32,0.014934
LRRC10B,0.00055095
SYT7,4.2377e-05
DAGLA,0.0056815
MYRF,0.0032747
TMEM258,0.011883
FEN1,0.011883
FADS2,0.011883
FADS1,0.011883
FADS3,0.0056235
RAB3IL1,0.0092419
BEST1,0.0035178
FTH1,0.0035178
AP003733.1,0.0035178
INCENP,0.00067945
SCGB1D1,0.0050836
SCGB2A1,0.010782
SCGB1D2,0.01687
SCGB2A2,0.013489
SCGB1D4,0.014478
ASRGL1,0.011116
SCGB1A1,0.0063034
AHNAK,0.0014614
EEF1G,0.0015611
MIR3654,0.0015611
TUT1,0.0026425
MTA2,0.0093778
EML3,0.023106
ROM1,0.023106
B3GAT3,0.023106
GANAB,0.023106
LRRN4CL,0.044429
BSCL2,0.044429
HNRNPUL2-BSCL2,0.019304
GNG3,0.044429
HNRNPUL2,0.019304
TTC9C,0.019304
ZBTB3,0.019304
POLR2G,0.0073192
TAF6L,0.0021062
TMEM223,0.00052598
TMEM179B,0.0011671
NXF1,0.00020622
STX5,0.00045351
WDR74,0.0015178
SLC3A2,0.0015178
CHRM1,0.013677
SLC22A6,0.0053564
SLC22A8,0.0053564
SLC22A24,0.0012549
SLC22A10,0.0012006
SLC22A25,0.0042076
SLC22A9,0.00095324
HRASLS5,0.00071372
LGALS12,0.00022506
RARRES3,0.0045917
HRASLS2,0.0052189
PLA2G16,0.0016691
ATL3,1.2311e-05
RTN3,1.2063e-05
C11orf84,0.001433
MARK2,0.0022105
RCOR2,0.003083
NAA40,0.0041439
COX8A,0.0060623
AP000721.4,0.0060623
OTUB1,0.005174
MACROD1,0.0068625
CCDC88B,0.013134
RPS6KA4,0.0071104
AP003774.4,0.0030634
SLC22A11,0.00053245
SLC22A12,0.0017905
NRXN2,0.0023813
RASGRP2,0.042573
PYGM,0.042573
SF1,0.012397
MAP4K2,0.0034987
MEN1,0.0034987
CDC42BPG,0.0034987
EHD1,0.0034987
ATG2A,0.023254
PPP2R5B,0.045556
GPHA2,0.045556
C11orf85,0.016455
BATF2,0.0093249
ARL2,0.010683
RP11-399J13.3,0.011681
SNX15,0.012133
SAC3D1,0.012133
NAALADL1,0.012133
CDCA5,0.013808
ZFPL1,0.017382
TMEM262,0.017089
VPS51,0.018499
TM7SF2,0.029743
ZNHIT2,0.029743
FAU,0.021489
SYVN1,0.014502
MRPL49,0.016679
SPDYC,0.010588
AP003068.23,0.0045429
CAPN1,0.0041512
POLA2,0.0037771
CDC42EP2,0.0044875
DPF2,0.0056156
TIGD3,0.0056156
SLC25A45,0.0029689
FRMD8,0.0029689
AP000769.1,0.0051938
SCYL1,0.00044391
LTBP3,0.0013699
SSSCA1,0.0029703
FAM89B,0.0029703
EHBP1L1,0.0052327
AP001362.1,0.0073001
KCNK7,0.005125
MAP3K11,0.0058667
PCNXL3,0.007607
SIPA1,0.012599
RELA,0.013221
KAT5,0.030758
RNASEH2C,0.030758
AP5B1,0.033006
OVOL1,0.033327
CFL1,0.0074326
SNX32,0.011232
MUS81,0.0074326
EFEMP2,0.0096009
CTSW,0.0096009
FIBP,0.0096009
CCDC85B,0.0096009
FOSL1,0.0096009
C11orf68,0.021337
DRAP1,0.021337
SART1,0.035892
EIF1AD,0.034551
BANF1,0.034551
CST6,0.034551
CATSPER1,0.024876
GAL3ST3,0.015505
SF3B2,0.016075
RP11-1167A19.2,0.016075
PACS1,0.015383
TMEM151A,0.046554
CD248,0.046554
RIN1,0.046554
BRMS1,0.046554
B3GNT1,0.046554
RP11-867G23.8,0.046554
SLC29A2,0.046554
CTSF,0.0038053
CCDC87,0.0043276
CCS,0.0043276
RBM14,0.0019567
RBM14-RBM4,0.001275
RBM4,0.0010213
RBM4B,0.0010618
SPTBN2,0.0031541
C11orf80,0.0017475
RCE1,0.00082594
PC,0.00097323
LRFN4,0.00082594
C11orf86,0.017718
SYT12,0.0024916
RHOD,0.0025647
KDM2A,0.00087297
AP001885.1,0.0012587
ADRBK1,0.00070871
ANKRD13D,0.0043698
SSH3,0.0043698
POLD4,0.00053115
CLCF1,0.0011241
RAD9A,0.00059952
PPP1CA,0.0017912
TBC1D10C,0.00059952
CARNS1,0.0017912
RPS6KB2,0.0048789
PTPRCAP,0.0048789
CORO1B,0.0048789
GPR152,0.00308
CABP4,0.00308
TMEM134,0.0082051
AIP,0.0082051
PITPNM1,0.0065702
CDK2AP2,0.011407
CABP2,0.011407
GSTP1,0.032592
C11orf72,0.0090266
NDUFV1,0.0090266
NUDT8,0.015741
TBX10,0.013605
ACY3,0.01266
ALDH3B2,0.016967
UNC93B1,0.0091612
ALDH3B1,0.0087688
NDUFS8,0.0080518
TCIRG1,0.0080518
CHKA,0.0034833
SUV420H1,0.0096468
C11orf24,0.005765
LRP5,0.00023739
PPP6R3,0.00051605
GAL,0.010255
MTL5,0.010255
CPT1A,0.0082409
MRGPRF,0.013762
TPCN2,0.012085
MYEOV,0.00034162
CCND1,0.014748
ORAOV1,0.0015296
FGF19,0.0035568
AP001888.1,0.003979
FGF4,0.003979
FGF3,0.00058646
ANO1,2.3352e-06
FADD,0.00020303
PPFIA1,0.00011721
CTTN,0.00053682
SHANK2,8.6313e-05
DHCR7,0.00058085
NADSYN1,0.00044607
KRTAP5-7,0.0026322
KRTAP5-8,0.0026322
KRTAP5-9,0.00229
KRTAP5-10,0.0004093
KRTAP5-11,0.00098843
AP000867.1,0.0046803
FAM86C1,0.0082055
DEFB108B,0.043173
IL18BP,0.048589
NUMA1,0.045812
LRTOMT,0.045812
LAMTOR1,0.045812
ANAPC15,0.048737
FOLR3,0.01955
FOLR1,0.045806
FOLR2,0.011435
INPPL1,0.0047237
PHOX2A,0.010449
CLPB,0.0058101
PDE2A,0.0060199
ARAP1,0.021952
STARD10,0.021952
ATG16L2,0.021952
FCHSD2,0.00030135
P2RY2,0.00015031
P2RY6,0.0062
ARHGEF17,0.010679
RELT,0.001222
FAM168A,0.00066771
PLEKHB1,0.00033791
RAB6A,0.0010086
MRPL48,0.00037005
COA4,0.00055805
PAAF1,0.0009149
DNAJB13,0.0015333
UCP2,0.00037953
UCP3,0.011112
C2CD3,0.020406
PPME1,0.019118
P4HA3,0.019335
PGM2L1,0.012908
KCNE3,0.0070609
LIPT2,0.050131
POLD3,0.0050819
CHRDL2,0.0039429
RNF169,0.017783
XRRA1,0.019868
SPCS2,0.0036975
NEU3,0.0011107
OR2AT4,0.018171
SLCO2B1,0.0010374
TPBGL,0.0068484
ARRB1,0.0062531
RPS3,0.0075426
KLHL35,0.006937
GDPD5,0.004331
SERPINH1,0.0053971
MAP6,0.0060849
MOGAT2,0.010872
DGAT2,0.018526
UVRAG,0.0022731
WNT11,0.0045273
PRKRIR,0.0025341
RP11-111M22.2,0.0071848
C11orf30,0.0060517
LRRC32,0.0026906
TSKU,0.0055877
ACER3,0.000487
B3GNT6,0.0039523
CAPN5,0.00021247
OMP,0.0014913
MYO7A,0.00025817
GDPD4,0.0065027
PAK1,0.0077434
CLNS1A,0.0060785
AQP11,0.012153
RSF1,0.011923
AAMDC,0.050021
INTS4,0.0039658
KCTD14,0.0080038
NDUFC2-KCTD14,0.0046094
THRSP,0.0084322
NDUFC2,0.0065787
ALG8,0.0028579
KCTD21,0.0010358
USP35,0.0014551
GAB2,0.0005813
NARS2,0.0002665
TENM4,5.3469e-07
FAM181B,0.00021765
PRCP,0.0033926
C11orf82,0.011975
RAB30,0.00020296
PCF11,0.007288
ANKRD42,0.0010475
CCDC90B,0.00868
DLG2,0.00011126
TMEM126B,0.007972
TMEM126A,0.0065742
CREBZF,0.0028787
CCDC89,0.0067014
SYTL2,0.0067014
AP000974.1,0.046103
CCDC83,0.046103
PICALM,0.0050138
EED,0.0012566
C11orf73,0.00086783
CCDC81,0.00038375
ME3,0.00053415
PRSS23,0.0012679
FZD4,0.019824
TMEM135,0.00030654
RAB38,0.0028745
CTSC,0.00022254
GRM5,0.01228
TYR,0.024637
NOX4,0.00043075
TRIM49,0.032978
TRIM64B,0.039752
TRIM49D1,0.039752
TRIM49C,0.0070261
NAALAD2,0.0055332
CHORDC1,0.015529
FAT3,6.4048e-05
MTNR1B,0.0034003
SLC36A4,0.010566
CCDC67,0.0013062
SMCO4,0.00022461
KIAA1731,0.0028968
TAF1D,0.0024907
C11orf54,0.0026724
MED17,0.0052065
VSTM5,0.0028525
HEPHL1,0.0031871
PANX1,0.0014159
FOLR4,0.0016761
GPR83,0.0087167
MRE11A,0.0027306
ANKRD49,0.0041777
PIWIL4,5.5404e-05
FUT4,0.00014356
AMOTL1,0.0072452
CWC15,0.0012166
KDM4D,0.0015099
ENDOD1,0.00078827
SESN3,0.00046354
FAM76B,0.00080535
CEP57,0.00072723
MTMR2,0.00034547
MAML2,8.8042e-09
CCDC82,0.0090858
JRKL,0.0027398
CNTN5,1.1661e-05
ARHGAP42,0.0057674
TMEM133,0.043423
PGR,0.0037286
TRPC6,0.00081005
ANGPTL5,0.0014692
KIAA1377,0.00036584
C11orf70,0.0017894
YAP1,9.3254e-05
BIRC3,3.8181e-05
BIRC2,0.00026922
TMEM123,0.00027147
RP11-315O6.2,0.00099006
MMP7,0.00090851
MMP20,0.0056445
RP11-817J15.3,0.030567
MMP27,0.0024466
MMP8,0.00069146
MMP10,3.8196e-05
MMP1,1.9536e-05
MMP3,0.00038961
MMP13,0.015573
DCUN1D5,0.023276
DYNC2H1,0.0013963
PDGFD,0.00010944
DDI1,0.0052868
CASP4,0.032039
CASP5,0.032039
CASP1,0.032039
GRIA4,6.6439e-05
MSANTD4,0.012995
KBTBD3,0.012995
AASDHPPT,0.048458
GUCY1A2,0.0024662
CWF19L2,0.0035903
ALKBH8,0.00082264
ELMOD1,0.0012555
AP000889.3,0.0049647
SLN,0.00012148
AP002353.1,0.00013155
AP001024.2,0.00030072
AP001024.1,0.00038611
SLC35F2,0.00015244
RAB39A,0.00011867
CUL5,9.5047e-05
ACAT1,0.0087147
NPAT,0.0087147
ATM,0.044966
AP001925.1,0.044966
C11orf65,0.015286
KDELC2,0.0013755
EXPH5,0.00066887
DDX10,0.00010593
C11orf87,0.00030913
ZC3H12C,0.0010105
RDX,0.00015242
FDX1,0.0061267
ARHGAP20,0.00013671
C11orf53,0.0039031
COLCA1,6.6343e-05
COLCA2,0.00016251
POU2AF1,2.3677e-06
RP11-794P6.2,0.00010282
BTG4,5.8622e-05
C11orf88,0.00040013
LAYN,0.003129
SIK2,0.00051891
PPP2R1B,0.010363
ALG9,0.0030856
ALG9,0.0016669
FDXACB1,0.015931
C11orf1,0.015931
CRYAB,0.0026192
HSPB2,0.0026192
HSPB2-C11orf52,0.0026192
C11orf52,0.0026192
DIXDC1,0.0026192
DLAT,0.012339
PIH1D2,0.0038309
C11orf57,0.0038309
TIMM8B,0.0038309
SDHD,0.0038309
SDHD,0.00034055
IL18,0.031552
TEX12,0.0080579
AP002884.3,0.0076647
BCO2,0.0076647
PTS,0.0043719
PLET1,0.0034207
AP002884.2,0.0034207
NCAM1,0.0001111
TTC12,0.00096473
ANKK1,0.0045018
DRD2,0.010452
TMPRSS5,0.02368
ZW10,0.034215
CLDN25,0.038594
USP28,0.033821
HTR3B,0.019775
HTR3A,0.015249
ZBTB16,0.00059222
NNMT,0.00024062
C11orf71,0.032668
RBM7,0.032668
RP11-212D19.4,0.032668
NXPE1,0.044881
NXPE4,0.038603
NXPE2,0.031338
CADM1,0.0013331
BUD13,0.047852
ZNF259,0.047852
APOA5,0.047852
APOA4,0.047852
APOC3,0.0070435
APOA1,0.0070435
SIK3,0.0011629
PAFAH1B2,0.018089
SIDT2,0.012657
TAGLN,0.012968
PCSK7,0.013277
RNF214,0.010363
BACE1,0.0077302
CEP164,4.7023e-05
DSCAML1,3.7813e-05
FXYD2,0.0054737
FXYD6-FXYD2,0.00079943
FXYD6,0.00079943
TMPRSS13,0.001087
IL10RA,0.0044175
TMPRSS4,0.0026794
SCN4B,0.0042543
SCN2B,0.0053367
AMICA1,0.015491
MPZL3,0.015189
MPZL2,0.015189
CD3E,0.0048075
CD3D,0.0061677
CD3G,0.0061677
UBE4A,0.007866
RP11-770J1.5,0.016722
ATP5L,0.016722
RP11-770J1.4,0.016222
KMT2A,0.016222
TREH,0.024558
DDX6,0.014643
CXCR5,0.040451
BCL9L,0.0057665
UPK2,0.013369
FOXR1,0.013369
CCDC84,0.0069858
RPS25,0.050804
TRAPPC4,0.050804
SLC37A4,0.050804
HYOU1,0.022043
VPS11,0.004857
HMBS,0.0061786
H2AFX,0.0061786
DPAGT1,0.0061786
C2CD2L,0.0061786
HINFP,0.012286
ABCG4,0.0046953
AP002956.1,0.0046953
NLRX1,0.0042628
PDZD3,0.0042628
CCDC153,0.0025906
CBL,0.0011815
MCAM,0.00073649
RNF26,0.00045998
MFRP,0.00045998
C1QTNF5,0.00045998
MFRP,0.00045998
USP2,0.00028684
THY1,0.0068308
PVRL1,0.010777
TRIM29,0.00098541
AP000679.2,0.0092176
OAF,0.0085331
